Shipping_ID,Shipment Date,Plant_ID,Sales_ID,Shipping Quantity,Shipping Method,Delivery Status,Tracking Number
ad210b86-5da5,2023-11-06,002P,d2f1272c-5497,2.0,Sea,Delivered,40ca9ecf-5037-4736
b97f5763-d85c,2024-03-27,003C,00b2d6c8-31b4,13.0,Air,In Transit,4938f86e-1cab-4671
4d9734f8-745a,2023-08-28,004U,e0f97456-60d1,0.0,Land,Delayed,2ddadb92-250c-4f27
0a5c0877-d64c,2023-09-09,005M,cadb317c-9118,4.0,Sea,In Transit,6bea8680-7146-484a
9a9e30e2-c6ce,2024-01-19,001E,04552277-a6a2,2.0,Land,Delivered,2abc2a24-1ad2-457d
3bc9f963-0478,2024-02-19,001E,4899d388-313a,4.0,Sea,Pending,084c3e79-b79c-4925
351f132f-890f,2023-09-09,001E,68145122-d205,2.0,Air,Delivered,1ea7af24-8780-4506
23b02970-a452,2024-03-23,001C,0bbde06f-0296,3.0,Land,Delivered,9be70e95-9746-4440
f0889b1c-7a99,2024-04-17,003B,11c4e2ff-6c8c,1.0,Sea,In Transit,9f98d10f-12b7-47b5
1726848f-169e,2024-04-11,001E,75a9e876-b24e,1.0,Sea,Pending,17a3d4c1-fba4-4539
afcd05f3-3e52,2023-07-26,003C,85831d89-5a5d,2.0,Sea,Delivered,94f12c89-793f-4162
2d16afb2-4d58,2023-07-11,003B,95b8f8f2-af98,6.0,Air,Delivered,f530e4e8-e2a5-4ed9
a34fb804-213c,2024-04-24,003C,eaf261ec-7408,0.0,Air,Delayed,063fb18f-bb23-4f79
547c71be-4c71,2023-08-03,002P,801f1fae-1584,5.0,Air,Pending,fec8e99f-be51-42f4
e6475930-39ff,2024-01-09,001E,4243dba8-65f6,1.0,Air,Pending,d22f5b7a-b34f-46bb
75aef732-96a3,2024-04-03,005M,8d7f16e5-8245,2.0,Land,Pending,4478d829-2118-4a4a
b358c7e4-d522,2024-03-19,003B,74cfc7a3-3738,3.0,Land,Delivered,f027a9de-f36e-4867
0c863115-a6f2,2023-12-14,004U,9b92cab4-039b,,Air,Delivered,c692c36e-3122-47e1
24eaeb72-2176,2024-03-11,004U,2a0a9aa8-cc96,2.0,Air,Pending,90d3559f-33d1-4a5f
d3d1db2f-4a53,2024-02-11,001P,6325f843-04e1,11.0,Sea,In Transit,fc73a8d4-cdc0-41b0
30706576-a7b2,2023-12-22,005M,96c40c32-5a14,1.0,Sea,In Transit,6bdfffa6-4ae3-4c55
632c721c-d098,2024-04-09,001E,e603ce85-d442,2.0,Land,Delivered,5e7f96e4-70ba-4e1d
0f5a1a69-81f3,2024-02-20,005M,f2cbbbf5-f89c,12.0,Land,Pending,bfffe465-14c0-4a29
2745feff-5ad8,2023-12-25,004U,6ffeffb8-b5d3,1.0,Land,In Transit,4a7e25f0-16c4-4e51
58b31cfb-6260,2024-03-29,001E,6cd19ea7-cb84,10.0,Air,Pending,12cafeb3-bd54-44ab
7df6fa9d-3e37,2023-08-27,002P,ff5b108e-64b4,2.0,Land,In Transit,27c50411-4ad0-4a46
c1aced70-0276,2023-11-25,004U,75aa148c-6b6e,1.0,Air,Pending,223ec5dc-b137-446d
b4f68d74-5524,2023-11-19,006P,69aa4864-9015,3.0,Air,In Transit,10e14f32-0c8e-4fc1
3d78025b-1e90,2024-03-29,001C,2f4e6dce-78aa,,Air,Delivered,f8df97d2-b620-4e9f
2267080f-ae0f,2023-11-08,006P,25e4745c-7672,5.0,Land,Pending,62861246-f5b1-4de6
35622325-01db,2023-11-22,003B,c2732a6b-f958,3.0,Sea,Pending,b894acf4-f677-4610
2b15b0b7-67ed,2024-01-09,006P,2b920a1f-454d,11.0,Land,Delivered,8c2de231-5241-42f5
2e559e6f-fd72,2023-12-07,003C,6dc6f347-6a20,2.0,Air,Pending,abccb275-066b-4f19
59dff4a4-6096,2023-09-16,001P,bb8e8d3a-99e8,,Sea,Delivered,655754bd-af35-46f8
b34223fe-4410,2023-10-16,002P,2624eb41-c28a,5.0,Sea,Pending,1b36769a-6a89-429e
13829ff9-12f0,2023-08-17,001E,0c19b449-18d1,,Air,Pending,6faf9fb5-8484-4773
ed40227f-3adc,2024-01-04,003B,a199356c-127a,1.0,Land,Pending,387acd33-a84f-4104
c7993772-47bc,2024-03-25,005M,a053ea16-f700,15.0,Air,In Transit,bbeb6230-e173-462b
e167735f-0a35,2024-03-03,001E,287d4925-15c4,5.0,Sea,Pending,f0bae622-e393-4e4e
7c67a6df-21e6,2024-01-20,002P,25e01d06-b11e,1.0,Land,Pending,aa5cf54f-fc7d-4061
f03e86de-efe7,2023-06-13,001E,558b89d1-5e32,3.0,Sea,Pending,27ae17cf-6b45-4943
fddb63d8-3ed6,2023-07-14,005M,b559424f-e73d,11.0,Land,Delivered,0446088e-287c-4a58
8d8d5b24-b7c7,2023-08-10,003B,1dc18ff7-a2ce,1.0,Land,Pending,6a6634a1-09f6-4d3b
d3b36145-bb17,2023-09-20,003B,82687fe0-2c49,4.0,Air,In Transit,2a292919-dea5-40e1
a7fc3f80-736c,2024-01-10,005M,d17b53fb-e711,4.0,Land,Delivered,fa31f3ea-4d46-4209
d317da0d-1618,2023-09-26,001P,31ab57f3-4bdb,1.0,Land,In Transit,82d2dcac-ddd6-4661
68bf0000-761f,2023-11-27,003B,a745d625-f18b,2.0,Sea,In Transit,999f9b90-afe6-4d08
68c5673c-ee43,2023-06-06,001E,36db0183-7f3d,,Land,Delivered,ddbc801d-6472-42f8
6c88551b-fd98,2024-02-28,002P,3f8ed138-cfa0,5.0,Land,Delivered,ef5f6e50-5afc-4518
44642ab2-8bc0,2023-08-05,002P,67ddea20-f52d,8.0,Air,Pending,c1760fb0-43e6-49c6
9928d0d3-4b04,2023-11-08,002P,960b681d-d07d,7.0,Land,Pending,d3ae78ac-29a3-4280
add4ee90-abe0,2023-06-19,001E,bf523445-ecb1,,Air,In Transit,dddd98ba-0adf-4873
a2f242bf-cd49,2023-08-02,003B,a30a20ec-20ef,5.0,Air,Pending,7a08fd60-f1ae-49cb
0a8d8ba7-af48,2024-03-29,005M,8e840797-e5d3,2.0,Air,Pending,84b4c1c5-973a-44da
c34b0882-ab63,2023-10-14,006P,5ec69099-7a83,3.0,Sea,Pending,1ca28418-7925-4ffd
c997051d-ed3a,2023-06-25,004U,4ff6bf99-c6e4,0.0,Land,Delayed,3027fce2-a64e-48b2
c7fa1499-87f4,2024-03-15,002P,97424688-a8c2,2.0,Sea,Pending,d6279365-4a5e-4955
e9ced35e-9635,2024-04-24,001E,92abd76f-e425,4.0,Air,Pending,d9ddc7db-ba10-4f9b
59b14a15-0022,2023-06-02,001C,f5fe53a0-05e7,9.0,Air,In Transit,12805d08-c534-4b7a
d4a066c8-9d46,2024-04-21,004U,e6cf29e1-d7f4,8.0,Air,Pending,a6f2c334-d4ab-4225
2da785b2-347b,2024-03-15,003C,32c2567b-ebb6,5.0,Sea,In Transit,5bb3feb2-eb03-460b
25d5f6c0-dcdc,2023-08-15,004U,3313b34a-c6ae,2.0,Sea,Delivered,4ce797de-549c-4947
941be6ff-8946,2024-03-25,001P,305d4db2-a8b8,9.0,Land,Pending,fe9961e5-d46d-401b
222af83e-fd3f,2023-11-08,005M,18a7ba22-8e0e,10.0,Air,In Transit,6e2e1e3f-37c7-4f7c
16dcf8c5-6197,2024-01-02,006P,b8368029-24df,18.0,Sea,Pending,b4da3961-f600-4952
8e897b8b-247f,2024-01-04,003B,d218b628-ea3f,0.0,Land,Delayed,068fdb3a-19d3-4aa7
2747a6ee-93a3,2023-06-14,001P,feba1fdc-0e14,2.0,Air,Delivered,29ea3fcd-d045-4d11
256ae9d0-a2ba,2023-07-26,005M,8e7fa1d9-248c,,Sea,Delivered,4364c2dc-d47a-4c48
08d62cbb-990a,2023-12-30,006P,d1015d9e-206e,6.0,Sea,Delivered,55eff97f-fcf5-45f2
269fe9c3-3740,2023-10-31,002P,aa6e08ee-09bf,,Air,Delivered,54911d0d-a727-45a0
cbbe05cc-a17e,2024-02-19,004U,f28c9e2a-65c6,5.0,Air,Delivered,db5933ab-eec3-43f5
38f51814-7caf,2023-11-30,001E,2ac10d63-d6d8,8.0,Sea,Delivered,ea9f9e53-aacf-4e4a
85c264ed-6bda,2023-09-15,003C,b56ed85f-c48e,6.0,Air,Delivered,02d60843-059c-4c7b
2d33a206-2d6a,2023-12-22,001P,9eda5802-497d,1.0,Sea,Pending,ef8b0a1b-fe3d-4ead
72364261-ed13,2024-01-03,003C,a7fb9ae5-cd0f,0.0,Air,Delayed,e8cbe533-07a2-4ab3
14113f98-73f0,2024-04-28,003C,299d9684-eb67,1.0,Air,Delivered,91659ef0-b0db-4d5c
13604986-b0bd,2023-09-17,001P,4a3d76c2-387d,8.0,Sea,Pending,fa818b4d-fc5f-4cdd
d0a4ea2e-9720,2023-11-03,001C,875d1355-d797,0.0,Sea,Delayed,08de69e5-5f97-4b3e
2250b2d9-72ab,2023-07-16,001P,ecc3abdf-ac89,5.0,Air,In Transit,f9d4ccf6-066d-4f0a
8d48f127-ecdb,2023-10-31,006P,e785bb73-bc5c,6.0,Land,Delivered,90a1eb69-ba15-40d9
85767fe5-ec58,2023-07-12,006P,051e19ef-b02c,4.0,Land,Delivered,53e65fb0-925a-4244
98cd92a4-6fc4,2023-12-14,004U,e78f3d67-449e,10.0,Air,In Transit,6e40fb8c-2655-4100
7e1f2b19-c70e,2024-04-02,002P,d097fa7b-d6df,5.0,Sea,In Transit,e47d3941-2a9e-4a7d
7a606d81-92b1,2023-07-17,003B,af952b57-fbfc,4.0,Air,In Transit,1c018348-ec43-4f91
b9a424a8-3ece,2024-01-30,005M,0ea6b390-e1f1,,Air,Delivered,6dc9b1b4-d6b7-450b
cd962780-d1fb,2024-01-17,006P,d4d3567e-d282,8.0,Land,Delivered,2e3dac66-8374-476e
81868e6a-2580,2024-02-28,003B,31b972c6-8c99,2.0,Sea,In Transit,fc2d8538-5aaf-4b15
60e4af5a-58ab,2023-11-19,003B,b865ad61-cf11,5.0,Land,Delivered,055a348a-5a4c-489f
311e3be5-bf7f,2024-02-23,006P,144e2e71-ff8d,11.0,Air,Pending,f46fedb6-2895-4ef7
57ac7957-b100,2023-10-20,001E,8ce44c83-ff4a,5.0,Air,Pending,5da1e5cd-6024-41dc
f245ef37-2c07,2023-09-06,006P,4e4097e8-9cf9,9.0,Air,In Transit,ff7604d7-8899-4ae4
ddd10953-f46a,2024-04-10,002P,caeadfb2-7339,3.0,Land,In Transit,e57a327c-3c46-4db0
b910a851-cf49,2024-01-28,002P,653f7959-4d51,6.0,Air,Pending,114ab23c-5188-4a26
4f2f3b11-200b,2023-09-18,002P,1e53c015-b659,7.0,Air,In Transit,1ff2d077-2408-44ef
d33a957f-9e40,2024-02-12,001P,9745c7b7-8a11,10.0,Sea,Pending,5ab8eb88-7d6b-421c
71f55486-55c6,2023-12-19,005M,d19957ab-ef21,10.0,Sea,Pending,e057f057-1ae9-40da
30d1b02c-a31f,2023-09-21,004U,a33d749c-54ed,,Air,In Transit,e88de776-b30e-434f
df4f36a7-33c2,2023-06-30,001C,80b0703a-e122,9.0,Sea,Delivered,1eccba68-f6b9-4111
4119e2ba-9e72,2024-04-10,001C,6617fdb9-0568,3.0,Air,In Transit,4d907d71-d39b-4839
50d49a95-3d25,2023-06-07,002P,6980fcd6-ab90,,Land,Pending,31993c98-b4c2-45a5
68279a1c-509b,2024-04-09,001E,eb0026a9-af51,14.0,Land,In Transit,3b53f616-379d-469b
d8dc6113-1631,2023-06-02,005M,320ce5f1-a66a,12.0,Air,Delivered,18136fd9-6b40-475f
fb79b710-8380,2023-09-29,001E,1784abd2-6a0d,8.0,Land,Pending,87ab94cb-2d3f-460a
4261136c-2c9e,2023-10-25,006P,0658b82c-2754,1.0,Land,Delivered,a492b82a-4c5a-44c4
7bbb42d0-67d4,2024-02-18,001C,6158f1e0-2372,0.0,Land,Delayed,cd0418dd-c6a3-4830
19c4dc3e-aa0e,2024-01-23,001C,77acc039-29e0,2.0,Sea,In Transit,e427c464-f6ee-421f
86dbeace-0408,2023-12-18,001P,5f724c9d-f3a5,1.0,Air,Delivered,7cf9992f-f546-4d7b
65ab8665-2584,2024-04-23,004U,b74ff384-9995,0.0,Air,Delayed,5e9e9621-1197-4c53
16298cc9-615e,2023-10-12,004U,f1c408d5-4565,3.0,Air,Pending,ff3c753c-cff7-4be2
5f2fd8a1-5618,2023-10-11,001C,ca15c3d7-a49f,1.0,Sea,Pending,e3fd5846-9005-4fc8
a825d26a-b296,2024-03-26,004U,8a391856-8e63,4.0,Land,Pending,65f8598f-dea3-4f4f
affee368-15bc,2023-08-22,001E,beabf969-ca79,0.0,Land,Delayed,eb351585-0274-4ec0
82946f75-8192,2024-02-22,006P,06f3c57e-02f1,16.0,Air,In Transit,0e4ddd6f-1458-4d57
d8a25fe2-98c0,2024-03-20,002P,2a29abec-c41c,0.0,Sea,Delayed,0e132c57-fc40-4e07
731ae670-6158,2024-02-06,001E,1ef74a1e-3f3e,3.0,Land,Delivered,d2ed3f54-6571-45ea
490c1413-46ca,2023-09-07,001C,3b08cb31-4bbc,0.0,Air,Delayed,ba20d226-9fbe-4791
679fb3dd-f6f7,2024-02-03,001E,61d08018-6cc2,5.0,Sea,Delivered,e6eba84b-d139-4a3b
da3b0897-c2c7,2024-03-05,003B,574848c2-5316,,Land,Delivered,8bd215c1-0ca6-4ad0
f89728c4-8415,2023-11-30,003C,1438222a-97aa,,Land,In Transit,65a525a9-e6e8-4e8c
f1e54f96-1859,2023-11-05,004U,ef957a33-6610,0.0,Sea,Delayed,3f3a6005-e1ba-4513
3c269a3e-3590,2024-04-03,006P,03d7ce5a-8831,5.0,Land,Delivered,eb5772e2-fea8-4767
cbf1a309-1a41,2023-09-26,001E,0629337e-b6c2,4.0,Sea,In Transit,658a2f98-c4a7-4f72
99a40aa4-7a99,2023-09-12,003B,4ab1877b-e10f,6.0,Air,Delivered,25d7fd59-8aad-43d4
a59af3b6-7e99,2024-03-23,003B,0e23b51e-762c,2.0,Air,Pending,04647f3e-0967-4eb3
85974f28-895f,2024-01-14,005M,169c9ac4-7f4d,,Land,In Transit,b96cef63-d848-4481
68c6d56f-f8b6,2024-03-26,006P,7f349fe1-4d05,5.0,Sea,Delivered,da90b21c-b13a-4895
5d4456a1-5932,2023-08-02,004U,be813a35-f37b,0.0,Land,Delayed,4fb759aa-0512-4f9b
37cd6fe5-1717,2023-12-03,003C,6bbb1f86-25ad,8.0,Air,In Transit,88040798-2a07-4cb3
d33c419c-043d,2023-07-03,001C,137ec00f-3698,3.0,Air,Pending,e241b33c-0a1f-41a5
63fd20ea-55c8,2023-06-22,002P,fcf6cb5b-cdc3,3.0,Land,In Transit,7ff47547-3208-46ff
2f83a083-247e,2024-04-03,004U,75284b40-36b6,2.0,Air,Pending,1736e5ef-3e72-4571
075350fe-c609,2023-06-24,001C,af41decb-642c,8.0,Sea,Pending,07d76b86-8146-4885
efa9dfff-74cf,2023-12-05,001P,f5e8f934-34a3,10.0,Land,Pending,ecf1d43e-67ca-42b7
36727a4b-eb26,2023-10-20,002P,f440b323-afe7,1.0,Sea,Delivered,57559fa9-4961-4abe
ce07ae63-195c,2024-04-27,001P,cd28fa94-1ae8,6.0,Sea,In Transit,fdc53921-6b7c-42aa
14883394-defa,2023-08-15,001C,d53d0d28-1431,2.0,Air,Delivered,37ac897a-b03d-4099
398ac304-8ad4,2023-10-25,006P,eac94194-3d81,0.0,Air,Delayed,c42fd0f2-2bf4-49c9
55edc5b8-87ad,2024-01-29,005M,d524e30f-378f,9.0,Land,In Transit,24b633d3-8482-4a4b
75776ff6-ec4e,2024-02-14,005M,9820a667-6bee,8.0,Sea,Delivered,cfeedcc1-3d0d-495a
344011b8-4f1f,2024-02-03,005M,d7bb46f6-7795,4.0,Air,In Transit,ec6e533e-53a4-4fd3
f0b6e362-bf55,2023-07-21,003C,c9252292-cd6c,0.0,Air,Delayed,79d247b2-a7d8-475e
0d32ce8d-9d14,2023-10-09,003B,e054da80-38ed,8.0,Air,In Transit,4ec65613-c972-47cb
30123298-4c03,2023-08-30,004U,d9cf1e0d-bd21,6.0,Air,Delivered,5fa39d40-43f1-426f
9cb686db-11da,2023-12-26,001E,174412ce-1279,7.0,Air,Pending,0aefe02c-ab16-4165
34242acf-9228,2024-02-17,002P,de08c8c2-e19c,1.0,Land,In Transit,b3d02a06-9840-440e
bfb9b7b2-df20,2024-03-07,006P,f6aabd1a-a8bc,,Sea,Pending,4457f966-7b26-48c0
e55d99d7-2d2e,2023-11-13,004U,ea1981e1-7a38,11.0,Air,Delivered,41148039-b428-4bcd
48e1b0be-37c1,2023-06-07,002P,9f5cbfac-af20,0.0,Land,Delayed,d45220ff-cc92-4276
d4a88126-d3b5,2023-08-25,001E,ad5d0c50-c475,0.0,Air,Delayed,277076fb-5e59-4277
1ed533ad-7a51,2023-07-22,005M,29346c10-4548,0.0,Land,Delayed,8bcebdb4-901d-4772
ca4e9cee-85c3,2023-10-01,001C,4e4bb59f-9404,,Land,Pending,63c373a6-acab-47ff
1f4bfed0-9033,2023-06-27,003C,a5ed374e-9297,1.0,Air,Delivered,21b0c0ec-5d47-467c
bf67550e-cb7f,2023-06-15,004U,fa95a968-3bc7,2.0,Land,Pending,cf43c94c-6140-4df4
911c7afe-1c47,2023-11-07,006P,f48aadd0-1138,,Air,Delivered,e336a6bd-a56e-4b31
b72fc363-8d49,2023-08-12,001P,03627fee-a874,9.0,Land,Pending,25e8d5d8-cda3-47cb
27ef036c-47b3,2024-02-23,003C,b0708385-1609,10.0,Sea,Pending,52bf6421-f93a-4846
cbe566e9-8562,2023-12-31,006P,aac51922-c396,3.0,Land,In Transit,812dc94d-12b7-44ec
d889ffcb-ac98,2024-01-12,006P,75cca92f-7784,0.0,Air,Delayed,c78ca4dd-3bbe-4485
ed44a369-a705,2023-09-26,002P,7bec9c50-4119,0.0,Land,Delayed,3b6d9cb4-f504-4793
8d376c78-cb36,2023-12-31,001P,20a83d0f-dcda,0.0,Air,Delayed,c798d26f-f4d2-4f38
1224d299-1d9f,2023-06-23,003B,d3952e5d-10bb,,Air,Pending,237c5b51-6241-4087
0b5173b0-c3ad,2023-11-14,003C,bee7c9b8-9db1,14.0,Land,In Transit,5edb8ca0-3b5e-4ec0
150fac09-0779,2024-04-20,001C,7d4f8011-7ec9,17.0,Air,Delivered,016de7f6-f9e1-47be
dc951f51-b590,2024-04-03,005M,238726d9-8c41,11.0,Sea,Delivered,379a9e2a-320a-4c35
b582b6b6-00d6,2024-01-17,002P,22387d88-4732,0.0,Sea,Delayed,d652c54f-17ed-41a4
f49ac580-9333,2024-02-19,003C,e0112919-67a9,0.0,Sea,Delayed,705ad472-e5f4-4fcb
2a201817-adf1,2024-02-29,005M,67b83bb8-036d,0.0,Land,Delayed,ae522d3a-3c9f-4b13
7b28fe5b-8b0d,2023-07-09,001P,750622b2-7e90,0.0,Sea,Delayed,bf756d4c-049e-4f17
eded4c11-8efc,2024-01-17,002P,4304dfdf-f044,0.0,Sea,Delayed,5ec710f4-97f4-4f2c
37cdeaac-f6bd,2024-02-23,004U,73c36fbe-0e0b,4.0,Air,Delivered,913ce419-eb71-48ac
fd359521-8fbc,2023-08-22,001E,461301a8-717a,8.0,Air,Delivered,a5b7938f-ee96-4b07
2638d03e-c605,2023-07-04,005M,1c64f5d5-e8f9,0.0,Land,Delayed,927d3825-7f59-4ed2
45a3f67d-93fe,2023-06-23,001P,873687e9-a2d1,,Sea,In Transit,7283eb2f-77c9-4fb2
badc7982-4e61,2024-03-24,003B,ebce0497-be87,0.0,Sea,Delayed,17902cfd-036f-422f
6375339d-9bd1,2024-02-26,001P,3b329fcb-426c,1.0,Sea,Pending,bdbc03e8-0e4d-40bc
2f88a78a-75c1,2023-07-31,003B,d5fd5936-98f6,,Air,In Transit,47edf657-8ca9-4694
680a433d-3f05,2023-11-21,003C,a90f96e1-4e49,12.0,Sea,Pending,1d98b286-71ac-435f
aae9c010-4546,2024-01-31,005M,21424adb-481b,1.0,Air,Delivered,5f94ae58-b15e-4783
40dde9cd-65e1,2023-11-12,004U,9a076198-9165,,Land,Pending,978ce3d9-7b30-4866
f1e1affc-8e9f,2023-12-15,003B,8b4cedf6-d283,4.0,Sea,Delivered,8046bb7c-0132-459b
2cfd277a-28e9,2024-02-03,001C,e8563ac8-c7b3,4.0,Sea,Pending,90290ca3-9d2a-41b7
3d3c9e55-20a0,2024-04-11,003B,c69970ac-359b,4.0,Sea,Delivered,452efc55-71fa-4cb3
f6b7ee0d-d07f,2024-01-28,001C,0e9f75f9-b8f8,0.0,Air,Delayed,da072aba-f2c3-47b8
c67dccf9-cdd5,2023-11-23,001E,7b20ec4b-c549,4.0,Air,Pending,5af56ef7-9c05-43c1
b10c822c-3af7,2023-09-06,001P,13932db8-f095,13.0,Sea,In Transit,f7df2baf-ad72-4dc7
8cc1aad8-8350,2023-09-19,001C,aa374ce8-a98b,2.0,Land,Delivered,537fd71f-760a-4f88
1cc41b77-5867,2023-07-15,002P,14831be4-b17a,19.0,Land,Pending,8360d5d5-70d5-43b0
61aa0c77-6147,2024-03-22,003B,c4c32e51-10ec,8.0,Air,In Transit,dc1d8cff-0298-402a
674fe5e0-b634,2024-01-18,005M,ae12836e-532a,0.0,Air,Delayed,901c157b-dd2c-425a
b44ea0c6-d716,2023-11-22,003B,93a064e8-f3a9,1.0,Sea,Pending,2eecf2ab-ba53-411b
bb414c72-04dd,2023-11-08,004U,64ca31c8-b56e,5.0,Sea,In Transit,9438834a-58ef-4528
f3bd34ff-93e1,2024-02-26,002P,8575b1df-d149,3.0,Land,In Transit,0442d3bc-e360-4bfb
abdd73ff-75be,2024-03-19,001P,dd4e06c3-b643,6.0,Air,Pending,ef127f98-0802-4310
b6ffb7a3-6f3f,2023-08-23,004U,b56e68e7-e013,7.0,Land,Delivered,567dcc72-d9be-4fe0
2664a7df-3519,2023-10-03,001C,9e3d505f-a0ba,1.0,Air,Pending,633feee1-839c-4286
40ea771a-9e37,2024-03-24,005M,e15f8011-adda,,Sea,Pending,30e08779-5857-4aed
d20c850b-dd28,2023-11-05,005M,d75ea2db-5ec7,3.0,Sea,Pending,ba4db10b-5bfe-49f5
b71d97f8-d2e2,2023-06-16,006P,2bec045d-8cf7,13.0,Sea,Delivered,e2d3e431-9337-4d1a
9dead7ab-ff05,2024-03-15,006P,fb361b26-3446,0.0,Air,Delayed,254715a2-d035-45db
8c4638b0-eb2e,2024-02-12,006P,d75de172-2ec5,15.0,Land,In Transit,bbf37b36-071b-4fb2
9b47611f-c10e,2024-01-01,001C,d6ee92e5-175e,4.0,Sea,Delivered,78c7415b-cdbc-4418
89630189-50a0,2023-07-30,006P,6bc980ee-912b,3.0,Air,In Transit,9a11b73a-7984-4ebb
d272503e-e975,2023-08-24,003B,cf0bb861-c07b,10.0,Air,In Transit,cf802a2f-79ed-48df
52b5246c-0dce,2023-08-31,001E,f3d107e9-61f8,5.0,Sea,In Transit,6b0bcb40-d030-4b04
37f64d84-534f,2023-09-02,001C,3cce04cf-677a,0.0,Sea,Delayed,a740d635-35af-4e35
baf11193-1719,2023-08-12,004U,811a0c13-f136,7.0,Land,Delivered,25d4c731-3167-495c
afea1933-7553,2024-03-09,001C,b586e6ba-5327,1.0,Sea,Delivered,7a36f6bd-e303-4728
2ae00079-d9be,2023-10-29,001C,3e0accb3-240e,4.0,Air,Pending,f7845b6a-cc65-446e
755ad013-ccb7,2023-09-05,003C,a3ef48bc-dad5,7.0,Sea,Delivered,3ad39be6-77e8-4eec
18d71257-d54c,2024-03-16,004U,022cdb4c-214b,,Land,Delivered,80daf171-97f0-4d32
84277a2c-bcc8,2024-04-08,004U,20029363-315c,0.0,Sea,Delayed,0692a695-8435-41a0
b834db2f-f4db,2023-11-17,004U,277ba995-c785,8.0,Sea,Delivered,f902a426-0c69-4c4f
429b34d8-0600,2024-01-21,004U,80f0cb5e-6a5c,2.0,Air,In Transit,ebf0e4fb-919a-4a09
08e9bb64-99c7,2023-06-08,006P,a2d49487-3fd5,7.0,Land,Delivered,bfea1888-b81f-4353
47a3e42e-0bd5,2023-12-26,001E,dfbb1b69-fd7a,,Land,Delivered,a954621d-d675-4e23
f2939241-56e6,2023-06-04,001E,b72335ad-9928,0.0,Air,Delayed,8299f269-f790-4e7d
e2d05a69-6afa,2023-12-04,004U,2ae5309b-6210,5.0,Sea,Delivered,4999a99e-4cb6-4957
ed823e49-5638,2023-12-20,002P,f087bf31-d317,13.0,Air,Delivered,fcb7363f-4b46-4a90
8280e404-707a,2023-08-26,004U,2685109d-f5b4,1.0,Land,In Transit,b5e60fba-b06f-4405
e39ea01b-29ea,2023-08-18,004U,cf060902-33ee,1.0,Air,In Transit,ef4a7301-bdc8-49b8
fa2dd783-5f67,2024-01-19,003B,0ffcc773-e673,7.0,Land,Pending,ad1c9a1b-cf58-48da
3a43d21b-1032,2023-11-26,005M,8c959439-331e,4.0,Land,In Transit,5951e05a-a2bf-48bf
3514b94e-dc6a,2023-07-09,002P,6d3c526f-4b21,1.0,Air,Pending,47755e6c-a40e-458b
bac51a5b-f17a,2023-11-24,002P,37d191b6-7178,13.0,Sea,Delivered,0fc1bbe2-f9d5-4c4e
6b652902-8bd1,2023-08-02,002P,ac8dec2d-557d,6.0,Land,Delivered,52b1ecfc-f397-4be5
99ae7ab1-330f,2024-01-01,001P,97f52815-f490,11.0,Sea,In Transit,215134cc-609f-4011
943f0921-2071,2023-07-08,001E,7c50eb13-5bf2,14.0,Air,Delivered,53dd0294-6825-4bc9
167d7cab-d6d3,2024-03-21,001P,8ab2e1df-77f6,,Sea,Delivered,b4b437cd-4129-441e
35bbdbe9-9ed4,2023-06-16,003B,ef84ebb0-63a1,1.0,Air,Pending,df7f7c2d-acb3-44e5
23d9e7d8-603f,2023-09-24,002P,f5100d61-848d,6.0,Sea,Pending,66f7915a-3285-42ed
03ef3242-efa7,2024-04-02,001P,14f0d5eb-d9b6,0.0,Land,Delayed,6009f9af-ae59-4072
40d41e12-3334,2023-10-03,001E,27137b0c-d6d0,4.0,Sea,Pending,a73a9069-b0b5-4dfd
fe325b9e-d06b,2023-06-13,001C,269125ee-829e,12.0,Sea,Pending,5537bc7a-9607-48f8
8f0b3690-eed6,2023-11-05,001C,35f0cc09-14ce,5.0,Land,Delivered,1418576c-6299-44d5
bb2dfbbb-fb9f,2023-07-25,001P,b0bb278b-ffb6,10.0,Land,Delivered,cc7f5adc-8a41-45a0
fa08d0e1-a461,2024-04-03,004U,0442471e-db72,2.0,Sea,Delivered,22a181ce-bc62-4999
c67ba2f0-bafd,2023-12-21,003C,ca897a50-f632,3.0,Land,Delivered,51d271cb-b518-44f3
d3fe9e6c-4bba,2024-02-12,001E,dd694b3b-04e2,6.0,Sea,Pending,aa93490c-ed25-4e52
ecf83578-2da5,2023-06-09,001E,87f0865f-d89a,4.0,Sea,Delivered,2ad4b343-8593-4d70
9e420ef9-1ceb,2023-10-05,001P,e1279a2d-8798,0.0,Air,Delayed,9f38f76e-d559-4f55
21fd709c-a1ca,2024-02-07,001P,6e5b8282-d5c5,12.0,Sea,Pending,279451b8-4ba1-4a8c
96d163be-0d24,2023-11-30,005M,0eecec98-c33c,4.0,Land,Pending,6dba490a-94e9-4e0e
10f0c900-c621,2023-11-25,003C,32f0d552-7467,7.0,Air,Pending,3c68f9d4-593f-4003
d16d7d20-ba98,2024-02-28,006P,fd2c72ee-130b,1.0,Air,In Transit,60f2e963-4b90-4627
a3062d12-a6af,2023-08-12,001E,ed0bfa3d-ae51,,Sea,Pending,403e4730-2b81-416d
a5a83558-2de5,2023-06-25,001C,6fce1e8f-2ddf,,Air,In Transit,7f6337d7-e490-4d34
